;Date;Unix;Ticker;DE Ratio;Trailing P/E;Price/Sales;Price/Book;Profit Margin;Operating Margin;Return on Assets;Return on Equity;Revenue Per Share;Market Cap;Enterprise Value;Forward P/E;PEG Ratio;Enterprise Value/Revenue;Enterprise Value/EBITDA;Revenue;Gross Profit;EBITDA;Net Income Avl to Common ;Diluted EPS;Earnings Growth;Revenue Growth;Total Cash;Total Cash Per Share;Total Debt;Current Ratio;Book Value Per Share;Cash Flow;Beta;Held by Insiders;Held by Institutions;Shares Short (as of;Short Ratio;Short % of Float;Shares Short (prior
71;01/01/2009 01:31;1230769915.0;aapl;N/A;15.93;2.36;3.64;14.88;19.32;12.08;27.19;36.841;75870000000.0;52220000000.0;N/A;0.84;1.61;7.738;1.61;11150000000.0;7.738;4830000000.0;5.36;25.70;27.00;24490000000.0;27.55;N/A;2.462;23.674;9600000000.0;1.9;0.70;68.00;21920000.0;0.4;2.50;26760000.0
72;12/01/2009 07:25;1231741512.0;aapl;N/A;16.91;2.54;3.92;14.88;19.32;12.08;27.19;36.841;80520000000.0;56030000000.0;N/A;0.92;1.73;8.303;1.73;11150000000.0;8.303;4830000000.0;5.36;25.70;27.00;24490000000.0;27.55;N/A;2.462;23.674;9600000000.0;1.87;0.70;68.00;21330000.0;0.6;2.40;21920000.0
73;22/10/2009 17:48;1256226526.0;aapl;N/A;35.70;5.31;7.09;14.97;19.98;10.81;22.74;38.821;159350000000.0;159350000000.0;N/A;1.51;4.61;21.19;4.61;11150000000.0;21.19;5180000000.0;5.72;14.60;11.70;24220000000.0;27.039;N/A;2.111;28.900999;11340000000.0;1.49;0.67;72.10;15990000.0;0.9;1.80;15990000.0
74;12/11/2009 14:53;1258034018.0;aapl;N/A;32.45;5.01;6.57;15.61;20.96;10.25;23.35;40.914;159600000000.0;159600000000.0;N/A;1.47;4.37;19.146;4.37;13140000000.0;19.146;5700000000.0;6.289;46.60;25.00;23460000000.0;26.051;N/A;1.881;30.931;10160000000.0;1.5;0.67;71.80;15840000.0;1.80;1.80;15990000.0
75;22/05/2011 15:41;1306071679.0;aapl;N/A;15.97;3.60;5.12;22.36;29.02;20.88;38.78;95.33;280760000000.0;280760000000.0;11.77;0.66;3.21;10.50;3.21;25680000000.0;10.50;19550000000.0;20.99;94.80;82.70;29230000000.0;31.61;0.00;1.93;66.49;280760000000.0;1.14;0.65;70.80;13350000.0;0.80;1.50;11550000.0
76;02/09/2011 04:10;1314929400.0;aapl;N/A;15.07;3.56;5.14;23.53;30.43;22.25;41.99;108.95;328380000000.0;328380000000.0;11.86;0.63;3.27;10.24;3.27;25680000000.0;10.24;23610000000.0;25.28;124.70;82.00;28400000000.0;30.63;0.00;1.75;74.81;328380000000.0;1.08;0.65;70.80;12540000.0;0.50;1.40;11770000.0
77;24/09/2011 00:15;1316816137.0;aapl;N/A;15.99;3.71;5.37;23.53;30.43;22.25;41.99;108.95;344130000000.0;344130000000.0;12.44;0.65;3.43;10.73;3.43;25680000000.0;10.73;23610000000.0;25.28;124.70;82.00;28400000000.0;30.63;0.00;1.75;74.81;344130000000.0;1.07;0.65;70.80;15160000.0;0.60;N/A;12540000.0
78;24/09/2011 05:43;1316835815.0;aapl;N/A;15.99;3.71;5.37;23.53;30.43;22.25;41.99;108.95;346430000000.0;346430000000.0;12.44;0.65;3.45;10.80;3.45;25680000000.0;10.80;23610000000.0;25.28;124.70;82.00;28400000000.0;30.63;0.00;1.75;74.81;346430000000.0;1.07;0.65;70.80;15160000.0;0.60;N/A;12540000.0
79;08/10/2011 05:59;1318046341.0;aapl;N/A;14.63;3.49;5.04;23.53;30.43;22.25;41.99;108.95;314440000000.0;314440000000.0;11.28;0.59;3.13;9.80;3.13;25680000000.0;9.80;23610000000.0;25.28;124.70;82.00;28400000000.0;30.63;0.00;1.75;74.81;314440000000.0;0.87;0.65;70.80;14330000.0;0.80;N/A;15160000.0
80;14/10/2011 06:15;1318565731.0;aapl;N/A;16.16;3.72;5.38;23.53;30.43;22.25;41.99;108.95;350260000000.0;350260000000.0;12.41;0.63;3.49;10.92;3.49;25680000000.0;10.92;23610000000.0;25.28;124.70;82.00;28400000000.0;30.63;0.00;1.75;74.81;350260000000.0;0.87;0.65;70.80;11690000.0;0.60;N/A;14330000.0
81;03/11/2011 17:19;1320337186.0;aapl;N/A;14.42;3.41;4.82;23.95;31.22;22.05;41.67;117.12;343350000000.0;343350000000.0;10.35;0.57;3.17;9.64;3.17;43820000000.0;9.64;25920000000.0;27.68;53.70;39.00;25950000000.0;27.93;0.00;1.61;82.45;343350000000.0;0.89;0.65;70.80;12010000.0;0.50;N/A;11690000.0
82;08/01/2012 08:59;1326009592.0;aapl;N/A;15.26;3.59;5.07;23.95;31.22;22.05;41.67;117.12;366630000000.0;366630000000.0;10.85;0.65;3.39;10.31;3.39;43820000000.0;10.31;25920000000.0;27.68;53.70;39.00;25950000000.0;27.92;0.00;1.61;82.45;37530000000.0;0.82;0.64;70.20;10590000.0;0.80;1.20;11620000.0
83;15/05/2012 15:13;1337087591.0;aapl;N/A;13.67;3.67;5.09;27.13;35.69;25.84;47.10;153.11;504930000000.0;504930000000.0;10.41;0.62;3.55;9.48;3.55;43820000000.0;9.48;38620000000.0;41.04;94.10;58.90;28540000000.0;30.52;0.00;1.58;109.63;53070000000.0;0.94;0.64;70.20;11380000.0;0.40;1.20;8090000.0
84;23/09/2012 15:53;1348408409.0;aapl;N/A;16.45;4.40;5.86;26.97;35.62;24.57;44.32;159.61;628610000000.0;628610000000.0;13.22;0.69;4.22;11.26;4.22;43820000000.0;11.26;40130000000.0;42.55;20.70;22.60;27650000000.0;29.50;0.00;1.57;119.22;52150000000.0;0.88;0.05;68.70;13590000.0;1.00;1.50;13280000.0
85;11/10/2012 20:20;1349979607.0;aapl;N/A;14.76;4.04;5.38;26.97;35.62;24.57;44.32;159.61;568400000000.0;568400000000.0;11.75;0.62;3.82;10.18;3.82;43820000000.0;10.18;40130000000.0;42.55;20.70;22.60;27650000000.0;29.50;0.00;1.57;119.22;52150000000.0;0.86;0.05;68.00;15120000.0;0.90;1.60;14520000.0
86;21/10/2012 05:19;1350789574.0;aapl;N/A;14.33;3.99;5.31;26.97;35.62;24.57;44.32;159.61;544010000000.0;544010000000.0;11.45;0.62;3.66;9.75;3.66;43820000000.0;9.75;40130000000.0;42.55;20.70;22.60;27650000000.0;29.50;0.00;1.57;119.22;52150000000.0;0.86;0.05;68.00;15120000.0;0.90;1.60;14520000.0
87;20/01/2013 19:31;1358706709.0;aapl;N/A;11.33;3.02;3.99;26.67;35.30;23.61;42.84;167.42;441220000000.0;441220000000.0;8.79;0.50;2.82;7.54;2.82;68660000000.0;7.54;41730000000.0;44.15;24.20;27.20;29130000000.0;30.97;0.00;1.50;125.86;50860000000.0;0.93;0.05;68.00;17860000.0;0.80;1.90;19130000.0
88;23/04/2013 03:01;1366678889.0;aapl;N/A;9.04;2.23;2.88;25.35;33.46;20.58;38.41;175.80;326910000000.0;326910000000.0;8.13;0.43;1.99;5.52;1.99;68660000000.0;5.52;41750000000.0;44.11;0.10;17.70;39820000000.0;42.40;0.00;1.54;135.62;56730000000.0;0.66;0.03;64.10;20010000.0;1.20;2.10;20500000.0
89;16/05/2013 23:28;1368739712.0;aapl;N/A;10.37;2.38;2.98;23.46;30.92;18.91;33.34;180.22;386040000000.0;386040000000.0;9.85;0.55;2.28;6.73;2.28;68660000000.0;6.73;39670000000.0;41.90;17.90;11.30;39140000000.0;41.70;0.00;1.78;144.12;55260000000.0;0.65;0.03;64.10;41590000.0;2.30;4.40;20070000.0
90;11/08/2013 02:30;1376181032.0;aapl;13.75;11.33;2.47;3.40;22.28;29.46;17.20;32.11;181.40;394500000000.0;394500000000.0;10.73;0.64;2.33;7.06;2.33;68660000000.0;7.06;37750000000.0;40.11;21.80;0.90;42680000000.0;46.97;16960000000.0;1.88;135.79;52890000000.0;0.87;0.04;62.00;26040000.0;2.10;2.80;27730000.0
91;19/06/2013 09:57;1371628658.0;abbv;512.61;12.88;3.72;23.32;28.92;36.65;18.41;71.43;11.73;76110000000.0;76110000000.0;13.48;2.05;4.11;9.69;4.11;13870000000.0;9.69;5360000000.0;3.38;9.60;3.70;7480000000.0;4.72;15160000000.0;2.21;1.87;5940000000.0;1.81;0.02;6.30;11400000.0;2.10;0.70;11000000.0
92;26/10/2003 16:06;1067180792.0;abc;0.592;30.65;0.14;1.69;0.86;1.73;3.56;11.90;211.815;6380000000.0;8449999999.999999;12.78;0.84;0.17;9.29;0.17;2020000000.0;9.29;416660000.0;1.86;175.70;179.40;224820000.0;2.01;2300000000.0;1.471;34.77;N/A;0.121;1.97;88.58;6260000.0;2.874;5.70;5980000.0
93;28/01/2004 07:37;1075271854.0;abc;0.429;14.10;0.12;1.52;0.90;1.78;3.76;11.95;432.868;6320000000.0;7780000000.0;12.20;0.91;0.15;8.01;0.15;2250000000.0;8.01;456960000.0;3.998;27.90;9.80;283220000.0;2.53;1770000000.0;1.452;36.89;354820000.0;0.123;2.00;84.35;5480000.0;2.458;4.98;5780000.0
94;16/05/2004 19:24;1084728255.0;abc;0.412;14.05;0.13;1.55;0.93;1.78;3.94;12.09;441.08;6620000000.0;7710000000.0;13.08;0.95;0.15;7.75;0.15;2250000000.0;7.75;482700000.0;4.198;27.90;9.80;663760000.0;5.91;1750000000.0;1.365;37.967999;566770000.0;0.122;1.96;86.21;5400000.0;4.396;4.91;4860000.0
95;20/10/2004 01:31;1098228686.0;abc;0.331;12.13;0.11;1.36;0.95;1.77;4.06;12.00;445.314;5860000000.0;6510000000.0;12.58;0.91;0.12;6.5;0.12;2250000000.0;6.5;495930000.0;4.294;27.90;9.80;903170000.0;8.03;1460000000.0;1.39;39.075001;992100000.0;0.071;1.99;90.22;7530000.0;5.682;6.84;6800000.0
96;08/01/2005 07:45;1105166742.0;abc;0.332;14.25;0.11;1.47;0.88;1.63;3.89;11.09;451.509;6090000000.0;6670000000.0;12.87;1.08;0.13;7.08;0.13;2180000000.0;7.08;468390000.0;4.062;6.20;7.10;871340000.0;8.29;1440000000.0;1.359;39.556;825080000.0;0.033;1.73;95.00;8090000.0;5.677;7.83;8760000.0
97;30/03/2005 19:52;1112205162.0;abc;0.291;14.67;0.11;1.36;0.81;1.48;3.62;10.10;460.193;6160000000.0;6710000000.0;14.07;1.23;0.13;7.68;0.13;2180000000.0;7.68;430770000.0;3.78;6.20;7.10;529539999.99999994;4.77;1230000000.0;1.343;39.708;1400000000.0;0.024;1.18;93.01;5510000.0;4.345;5.02;4260000.0
98;26/05/2005 01:50;1117065044.0;abc;0.23;19.23;0.13;1.65;0.72;1.32;3.25;9.01;466.43;6870000000.0;14150000000.0;16.57;1.45;0.27;17.97;0.27;2180000000.0;17.97;385260000.0;3.43;6.20;7.10;1150000000.0;11.07;957800000.0;1.258;39.949001;688700000.0;0.031;1.06;95.00;7780000.0;4.636;7.54;6390000.0
99;04/12/2005 08:46;1133682373.0;abc;0.223;32.05;0.15;1.92;0.49;1.22;3.61;6.77;516.503;8250000000.0;7880000000.0;N/A;1.47;0.14;10.568;0.14;2180000000.0;10.568;291920000.0;2.48;78.80;4.00;1320000000.0;12.676;952710000.0;1.32;41.382999;1530000000.0;N/A;0.57;100.70;5200000.0;4.8;5.10;7700000.0
100;20/02/2007 06:12;1171948322.0;abc;0.308;22.69;0.17;2.66;0.78;1.24;3.90;11.92;314.734;10400000000.0;10370000000.0;N/A;1.52;0.16;11.573;0.16;2230000000.0;11.573;492220000.0;2.42;25.60;14.10;1240000000.0;6.566;1210000000.0;1.198;20.795;864630000.0;0.87;3.29;68.50;N/A;N/A;N/A;N/A
101;05/04/2007 16:11;1175782267.0;abc;0.308;22.29;0.16;2.58;0.78;1.24;3.90;11.92;314.734;10220000000.0;10150000000.0;N/A;1.67;0.16;11.328;0.16;2230000000.0;11.328;492220000.0;2.42;25.60;14.10;1240000000.0;6.566;1210000000.0;1.198;20.795;864630000.0;0.74;3.35;95.60;N/A;N/A;N/A;N/A
102;23/01/2008 20:34;1201116845.0;abc;0.396;18.24;0.12;2.52;0.71;1.23;4.06;13.64;356.809;7650000000.0;N/A;N/A;1.20;N/A;N/A;N/A;2330000000.0;N/A;493770000.0;2.50;28.20;4.80;1110000000.0;6.595;1230000000.0;1.109;18.290001;1210000000.0;0.47;0.69;93.50;5900000.0;5.3;3.50;6500000.0
103;09/02/2009 08:47;1234165654.0;abc;N/A;24.55;0.09;2.20;0.36;1.20;4.19;16.90;444.64;5980000000.0;6700000000.0;N/A;1.00;0.10;7.241;0.10;2049999999.9999998;7.241;473180000.0;1.58;1.10;0.20;470920000.0;3.052;1190000000.0;1.059;17.601;533730000.0;0.57;12.54;83.40;3190000.0;2.1;2.10;4000000.0
104;21/08/2010 11:26;1282382792.0;abc;N/A;13.41;0.11;2.79;0.81;1.37;4.93;21.89;269.36;8260000000.0;8260000000.0;12.36;1.05;0.11;7.17;0.11;2100000000.0;7.17;625670000.0;2.16;37.40;6.60;1310000000.0;4.70;1360000000.0;1.09;10.43;8260000000.0;0.64;0.69;92.70;7540000.0;1.20;2.70;8900000.0
105;08/07/2011 00:04;1310076255.0;abc;42.86;17.89;0.15;3.76;0.86;1.45;5.02;22.78;284.55;11240000000.0;11240000000.0;15.49;1.36;0.14;8.95;0.14;2360000000.0;8.95;679310000.0;2.41;18.40;2.40;1910000000.0;6.98;1340000000.0;1.10;11.45;11240000000.0;0.77;0.71;93.20;4820000.0;2.20;1.80;4410000.0
106;28/02/2012 18:01;1330448498.0;abc;66.41;14.57;0.12;3.35;0.88;1.54;5.16;24.15;300.87;9280000000.0;9280000000.0;11.91;1.06;0.12;6.78;0.12;2540000000.0;6.78;708240000.0;2.59;1.00;2.40;2370000000.0;9.19;1930000000.0;1.06;11.24;1700000000.0;0.77;0.73;96.50;6160000.0;2.70;2.40;5580000.0
107;25/04/2013 01:02;1366844520.0;abc;59.73;19.22;0.16;5.54;0.90;1.58;5.07;27.11;327.31;13850000000.0;13850000000.0;15.17;1.52;0.17;9.69;0.17;2670000000.0;9.69;710450000.0;2.90;4.00;5.70;417400000.0;1.81;1400000000.0;0.96;10.16;632040000.0;0.66;0.18;93.60;8500000.0;3.00;3.70;10490000.0
108;20/09/2004 13:31;1095679862.0;abt;0.543;21.75;3.40;5.22;15.73;19.08;11.53;24.56;12.54;67000000000.0;71550000000.0;17.10;1.57;3.63;13.98;3.63;10210000000.0;13.98;3100000000.0;1.973;1.40;11.30;2420000000.0;1.55;6970000000.0;1.378;8.216;4480000000.0;0.259;6.63;61.02;10380000.0;3.621;0.71;9490000.0
109;23/10/2004 22:48;1098564488.0;abt;0.543;20.44;3.28;5.00;16.08;19.08;11.58;24.54;12.427;63790000000.0;68330000000.0;16.21;1.52;3.49;13.35;3.49;10210000000.0;13.35;3150000000.0;1.999;1.40;11.30;2420000000.0;1.55;6970000000.0;1.378;8.216;4480000000.0;0.23;6.63;60.92;9890000.0;3.561;0.68;10380000.0
110;25/01/2005 12:44;1106653451.0;abt;0.508;23.31;3.66;5.53;16.36;20.14;11.37;24.10;12.04;71530000000.0;76200000000.0;16.70;1.54;4.03;14.54;4.03;10210000000.0;14.54;3100000000.0;1.97;1.40;11.30;1910000000.0;1.23;6580000000.0;1.4;8.319;4250000000.0;0.246;6.63;61.38;10790000.0;2.584;0.74;9690000.0
111;28/02/2005 19:21;1109614914.0;abt;0.508;23.15;3.81;5.56;16.36;20.14;11.37;24.10;12.04;71030000000.0;76730000000.0;16.59;1.69;4.05;14.64;4.05;10210000000.0;14.64;3100000000.0;1.97;1.40;11.30;1910000000.0;1.23;6580000000.0;1.4;8.319;4250000000.0;0.216;6.63;67.36;7110000.0;1.952;0.49;10790000.0
112;17/06/2006 18:01;1150560061.0;abt;0.436;19.59;2.97;4.55;15.35;20.61;10.94;23.75;14.321;65290000000.00001;69180000000.0;N/A;1.74;3.13;10.792;3.13;11700000000.0;10.792;3400000000.0;2.18;3.20;3.70;2400000000.0;1.576;6290000000.0;1.482;9.463;5820000000.0;0.13;0.26;61.60;7620000.0;1.7;0.50;6730000.0
113;18/07/2006 12:32;1153218734.0;abt;0.436;20.37;3.07;4.70;15.35;20.61;10.94;23.75;14.321;67890000000.0;71770000000.0;N/A;1.78;3.24;11.197;3.24;11700000000.0;11.197;3400000000.0;2.18;3.20;3.70;2400000000.0;1.576;6290000000.0;1.482;9.463;5820000000.0;0.14;0.26;62.10;8800000.0;1.9;0.60;7620000.0
114;13/01/2007 21:19;1168719582.0;abt;0.604;24.54;3.46;4.94;14.21;20.44;10.17;21.20;14.547;77430000000.0;85830000000.0;N/A;2.01;3.85;13.127;3.85;11700000000.0;13.127;3170000000.0;2.06;5.20;3.50;1050000000.0;0.685;9450000000.0;1.355;10.186;5390000000.0;0.26;0.26;66.60;12500000.0;2.8;0.80;12630000.0
115;23/03/2007 02:47;1174614460.0;abt;0.883;48.79;3.75;5.98;7.64;18.98;9.07;12.06;14.692;84100000000.0;95410000000.0;N/A;1.92;4.25;15.143;4.25;12660000000.0;15.143;1720000000.0;1.12;N/A;2.80;1370000000.0;0.89;12410000000.0;0.944;9.142;5330000000.0;0.19;4.31;65.80;14600000.0;2.3;0.90;13350000.0
116;10/04/2007 20:13;1176228789.0;abt;0.883;51.13;3.93;6.26;7.64;18.98;9.07;12.06;14.692;88120000000.0;99020000000.0;N/A;1.98;4.41;15.716;4.41;12660000000.0;15.716;1720000000.0;1.12;N/A;2.80;1370000000.0;0.89;12410000000.0;0.944;9.142;5330000000.0;0.27;4.31;65.80;17450000.0;2.5;1.10;14600000.0
117;03/06/2007 02:36;1180830995.0;abt;0.871;56.02;3.74;6.06;6.68;17.69;9.49;10.50;15.13;86720000000.0;97560000000.0;N/A;1.82;4.21;14.858;4.21;12660000000.0;14.858;1510000000.0;1.00;19.30;15.50;1640000000.0;1.066;12480000000.0;0.935;9.296;5200000000.0;0.14;4.31;65.30;16390000.0;1.10;1.10;14900000.0
118;04/07/2007 07:59;1183528759.0;abt;0.871;54.05;3.61;5.84;6.68;17.69;9.49;10.50;15.13;83670000000.0;94510000000.0;N/A;1.71;4.08;14.393;4.08;12660000000.0;14.393;1510000000.0;1.00;19.30;15.50;1640000000.0;1.066;12480000000.0;0.935;9.296;5200000000.0;0.02;4.31;68.10;11750000.0;2.1;0.80;16390000.0
119;23/01/2008 23:41;1201128105.0;abt;0.784;46.71;3.57;5.69;7.74;17.36;7.62;12.34;16.177;89580000000.0;98530000000.0;N/A;1.66;3.96;16.136;3.96;12660000000.0;16.136;1930000000.0;1.24;0.20;14.40;2550000000.0;1.65;12240000000.0;1.045;10.101;5420000000.0;0.13;0.15;67.30;8770000.0;1.8;0.60;11750000.0
120;28/04/2008 03:46;1209347215.0;abt;0.687;20.80;2.94;4.40;14.39;18.25;N/A;N/A;17.319;80030000000.0;89420000000.0;N/A;1.32;3.35;13.157;3.35;14490000000.0;13.157;3850000000.0;2.47;34.50;13.80;2820000000.0;1.808;12210000000.0;N/A;11.471;N/A;0.07;0.15;69.80;9530000.0;0.60;0.60;13070000.0
121;23/10/2008 21:57;1224791862.0;abt;0.732;18.88;2.88;4.38;15.79;19.70;N/A;N/A;18.658;84820000000.0;95020000000.0;N/A;1.36;3.30;12.579;3.30;14490000000.0;12.579;4550000000.0;2.91;51.30;17.60;5180000000.0;3.359;13890000000.0;N/A;12.299;N/A;0.16;0.16;67.90;12000000.0;1.4;0.80;12230000.0
122;25/12/2008 05:30;1230179456.0;abt;0.546;18.07;2.83;4.21;15.79;19.70;8.93;26.02;18.649;81690000000.0;88580000000.0;N/A;1.33;3.08;11.698;3.08;14490000000.0;11.698;4550000000.0;2.91;51.30;17.60;3770000000.0;2.428;10560000000.0;1.593;12.468;6810000000.0;0.36;0.16;69.00;13420000.0;1.2;0.90;13470000.0
123;05/08/2011 04:11;1312510293.0;abt;76.17;14.86;2.10;3.17;13.77;19.24;N/A;N/A;24.08;90490000000.0;90490000000.0;9.77;1.21;2.43;9.00;2.43;20500000000.0;9.00;5140000000.0;3.28;50.40;9.00;6500000000.0;4.18;18830000000.0;N/A;15.85;90490000000.0;0.30;0.17;66.40;13290000.0;2.30;N/A;13220000.0
124;02/09/2011 09:24;1314948267.0;abt;68.83;15.83;2.17;3.06;13.78;19.88;8.03;22.12;24.06;90170000000.0;90170000000.0;10.41;1.27;2.42;8.70;2.42;20500000000.0;8.70;5130000000.0;3.28;50.40;9.00;8890000000.0;5.71;18220000000.0;1.52;16.95;90170000000.0;0.28;0.17;66.40;15160000.0;1.50;N/A;13680000.0
125;02/11/2011 06:21;1320211281.0;abt;68.83;18.20;2.18;3.18;11.84;21.04;N/A;N/A;24.76;91450000000.0;91450000000.0;10.51;1.25;2.38;8.14;2.38;20500000000.0;8.14;4550000000.0;2.90;66.00;13.20;8890000000.0;5.71;18220000000.0;N/A;16.95;91450000000.0;0.34;0.17;66.40;20820000.0;2.00;N/A;20860000.0
126;01/01/2012 23:13;1325456020.0;abt;67.73;19.40;2.28;3.57;11.84;20.62;8.47;19.71;24.75;96340000000.0;96340000000.0;11.18;1.30;2.51;8.73;2.51;20500000000.0;8.73;4550000000.0;2.90;66.00;13.20;7980000000.0;5.12;16719999999.999998;1.50;15.79;9890000000.0;0.32;0.17;66.40;21590000.0;3.50;N/A;21760000.0
127;02/03/2012 20:56;1330718190.0;abt;62.85;19.10;2.32;3.68;12.17;20.90;8.40;20.00;24.94;97440000000.0;97440000000.0;10.76;1.37;2.51;8.73;2.51;23310000000.0;8.73;4710000000.0;3.01;12.30;4.10;8100000000.0;5.15;15410000000.0;1.54;15.56;8970000000.0;0.23;0.14;65.70;18050000.0;2.30;N/A;18200000.0
128;30/03/2012 05:44;1333079055.0;abt;62.85;20.26;2.47;3.93;12.17;20.90;8.40;20.00;24.94;103200000000.0;103200000000.0;11.42;1.47;2.66;9.24;2.66;23310000000.0;9.24;4710000000.0;3.01;12.30;4.10;8100000000.0;5.15;15410000000.0;1.54;15.56;8970000000.0;0.23;0.14;65.70;21610000.0;3.10;1.40;19840000.0
129;04/07/2012 23:46;1341438384.0;abt;65.17;20.02;2.59;3.99;13.01;21.21;8.39;20.32;25.12;109120000000.0;109120000000.0;12.10;1.51;2.78;9.62;2.78;23310000000.0;9.62;5090000000.0;3.24;43.80;4.60;9530000000.0;6.06;16649999999.999998;1.53;16.18;9180000000.0;0.39;0.16;67.10;21250000.0;3.40;1.40;23040000.0
130;08/05/2013 18:10;1368029402.0;abt;76.36;11.00;1.42;2.13;13.17;22.31;N/A;N/A;25.39;63100000000.0;63100000000.0;16.04;1.49;1.58;5.40;1.58;24750000000.0;5.40;6110000000.0;3.28;56.20;43.10;15170000000.0;9.66;20480000000.0;N/A;16.95;N/A;0.53;0.15;67.60;14240000.0;1.80;0.90;12730000.0
131;18/08/2013 07:12;1376802765.0;abt;35.38;13.95;1.36;2.44;10.02;22.40;10.72;26.48;25.52;52890000000.0;52890000000.0;15.68;1.47;1.32;4.58;1.32;24750000000.0;4.58;6190000000.0;2.51;72.40;2.50;9390000000.0;6.04;7930000000.0;1.82;14.37;6200000000.0;0.50;0.16;67.00;10200000.0;1.40;0.70;8520000.0
132;16/08/2004 22:53;1092689607.0;ace;0.26;6.84;0.92;1.18;14.10;17.40;3.32;18.36;41.694;11110000000.0;12610000000.0;6.68;0.60;1.07;N/A;1.07;10690000000.0;N/A;1610000000.0;5.719;1751.70;50.10;663240000.0;2.34;2390000000.0;N/A;32.504002;4800000000.0;0.728;35.00;90.09;3160000.0;3.135;1.71;3120000.0
133;10/10/2004 11:27;1097400462.0;ace;0.26;7.18;1.01;1.28;14.10;17.40;3.32;18.36;41.694;11660000000.0;13390000000.0;7.02;0.63;1.14;N/A;1.14;10690000000.0;N/A;1610000000.0;5.719;1751.70;50.10;663240000.0;2.34;2390000000.0;N/A;32.504002;4930000000.0;0.683;35.00;90.48;2620000.0;2.428;1.42;3190000.0
134;13/01/2005 13:27;1105619249.0;ace;0.21;9.61;1.00;1.28;10.67;13.74;2.53;13.88;43.241;12150000000.0;13520000000.0;7.44;1.07;1.11;N/A;1.11;10690000000.0;N/A;1260000000.0;4.451;1751.70;50.10;625800000.0;2.2;1990000000.0;N/A;33.356998;5660000000.0;0.701;35.01;91.02;2060000.0;1.841;1.12;2790000.0
135;20/02/2007 18:32;1171992725.0;ace;0.171;8.49;1.44;1.40;17.29;22.50;2.89;17.64;41.421;19130000000.0;18580000000.0;N/A;0.71;1.39;N/A;1.39;13090000000.0;N/A;2260000000.0;6.91;181.80;8.80;3020000000.0;9.254;2450000000.0;3.537;42.029999;N/A;0.91;0.32;84.70;2120000.0;2.2;0.70;2160000.0
136;05/04/2007 15:54;1175781246.0;ace;0.171;8.29;1.40;1.31;17.29;22.05;2.89;17.64;41.421;18700000000.0;18080000000.0;N/A;0.69;1.36;N/A;1.36;13330000000.0;N/A;2260000000.0;6.91;181.80;8.80;3080000000.0;9.439;2450000000.0;2.643;43.73;4110000000.0000005;0.86;0.32;91.40;1570000.0;1.1;0.50;1320000.0
137;23/01/2008 21:48;1201121338.0;ace;0.154;7.54;1.36;1.20;18.91;23.90;3.05;18.08;43.585;19770000000.0;18270000000.0;N/A;0.57;1.29;N/A;1.29;13330000000.0;N/A;2630000000.0;7.96;13.50;7.50;3450000000.0;10.456;2460000000.0;2.719;48.664001;4680000000.0;0.83;0.19;87.70;1770000.0;1.1;0.50;1540000.0
138;18/07/2010 23:43;1279489393.0;ace;N/A;6.64;1.21;0.90;17.72;22.73;2.88;15.48;45.78;19030000000.0;19030000000.0;7.28;0.58;1.23;N/A;1.23;N/A;N/A;2740000000.0;8.09;33.20;10.50;2780000000.0;8.20;3620000000.0;2.48;60.94;19030000000.0;0.69;0.18;88.20;4680000.0;1.30;1.60;1370000.0
139;07/12/2010 07:29;1291703370.0;ace;23.09;6.57;1.27;0.88;19.28;24.43;3.03;14.72;46.81;22980000000.0;22980000000.0;7.86;0.88;1.45;N/A;1.45;5200000000.0;N/A;3060000000.0;8.99;36.60;5.60;2340000000.0;6.91;5280000000.0;1.94;67.34;22980000000.0;0.67;0.18;92.20;5470000.0;3.20;1.90;5570000.0
140;11/08/2011 20:49;1313088540.0;ace;27.70;8.52;1.23;0.83;15.54;19.58;2.36;11.17;48.24;23530000000.0;23530000000.0;8.49;1.10;1.44;7.31;1.44;5730000000.0;7.31;2540000000.0;7.44;10.30;13.10;3210000000.0;9.51;6680000000.0;0.72;71.36;23530000000.0;0.61;0.19;3.30;2370000.0;1.30;0.80;2200000.0
141;23/04/2013 04:24;1366683843.0;ace;24.94;11.31;1.68;1.10;15.09;17.60;2.19;10.44;52.78;33990000000.000004;33990000000.000004;11.06;1.50;1.90;10.60;1.90;5320000000.0;10.60;2710000000.0;7.89;4.10;3.30;3090000000.0;9.10;6860000000.0;0.93;80.90;4000000000.0;0.79;0.34;93.10;2230000.0;1.90;0.70;2610000.0
142;16/05/2013 15:08;1368709737.0;ace;27.94;11.84;1.75;1.13;14.88;17.34;2.13;10.07;53.02;35220000000.0;35220000000.0;11.37;1.39;1.95;11.06;1.95;5320000000.0;11.06;2690000000.0;7.83;2.10;2.60;3750000000.0;11.02;7810000000.0;0.41;82.17;4340000000.0;0.79;0.34;93.10;2270000.0;1.60;0.70;2600000.0
143;15/12/2003 23:12;1071526344.0;aci;1.074;N/A;1.06;2.46;0.17;0.72;0.11;1.20;28.805;1620000000.0;2180000000.0;27.16;N/A;1.44;71.5;1.44;121600000.0;71.5;7310000.0;0.142;135.50;3.10;125550000.0;2.38;700140000.0;1.525;12.38;N/A;0.116;8.08;90.96;3600000.0;7.22;7.44;3460000.0
